"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
709140858,57,"F","College","Single","Less than $40K",3,1727,5112,82
822127008,50,"F","Post-Graduate","Married","Unknown",2,19349,4351,79
720496158,53,"M","Unknown","Single","$60K - $80K",2,13409,4031,82
774588633,45,"F","Graduate","Single","Less than $40K",2,1438.3,4928,84
788465583,42,"F","College","Single","$40K - $60K",3,6330,3029,52
741517458,49,"F","Graduate","Married","Less than $40K",4,2575,1874,40
709935708,55,"F","Unknown","Married","$40K - $60K",1,3391,4291,77
721112508,48,"F","Graduate","Married","Less than $40K",3,5298,4834,80
720734583,44,"F","Post-Graduate","Married","Less than $40K",3,2540,5039,82
772286658,63,"M","Graduate","Single","$60K - $80K",4,14324,2083,56
807149058,48,"F","Unknown","Married","Less than $40K",1,2876,4752,80
771045708,41,"F","Graduate","Married","Less than $40K",3,1504,2801,51
711733308,45,"F","Uneducated","Single","Less than $40K",2,1839,4930,91
710518308,54,"F","Doctorate","Married","Less than $40K",4,1685,4155,85
716586408,48,"F","Graduate","Unknown","Less than $40K",1,4850,4187,86
713152383,40,"F","Uneducated","Married","Less than $40K",1,2840,4405,82
771935283,47,"F","Graduate","Single","$40K - $60K",2,2977,5217,88
720460083,45,"F","Unknown","Single","Unknown",2,34516,2198,42
825838908,39,"F","Uneducated","Single","Less than $40K",5,1961,4846,92
709082808,53,"F","High School","Married","Less than $40K",3,2156,5092,95
710937783,53,"F","Uneducated","Married","$40K - $60K",3,2772,5313,68
789540108,29,"F","Uneducated","Married","Less than $40K",1,2832,4761,75
709824633,44,"F","High School","Single","Less than $40K",5,1552,5064,80
717874533,46,"M","High School","Single","$40K - $60K",2,6362,1968,51
712571883,40,"M","Graduate","Divorced","Less than $40K",3,11409,4677,58
716926758,40,"F","Uneducated","Single","Less than $40K",6,1965,4268,91
716181858,42,"F","Uneducated","Married","$40K - $60K",2,1622,4633,67
779613933,38,"F","Uneducated","Married","Less than $40K",3,1736,5045,86
712136058,54,"F","College","Single","Unknown",3,8827,2643,50
709678608,49,"M","High School","Married","$80K - $120K",3,24256,4269,69
714276408,52,"F","Uneducated","Single","$40K - $60K",3,1915,2264,39
719953383,38,"F","College","Single","Less than $40K",3,1438.3,4564,79
718795083,44,"F","Graduate","Married","Unknown",1,2006,5337,85
720503508,44,"F","Uneducated","Divorced","Less than $40K",2,5594,5220,75
770762133,52,"F","High School","Married","Unknown",1,3505,5034,79
713555133,56,"F","High School","Unknown","Less than $40K",3,1667,2424,40
711232608,47,"F","High School","Single","Less than $40K",3,1636,2235,35
780322908,52,"F","Unknown","Married","Less than $40K",2,3281,4431,67
708207783,50,"F","High School","Single","Less than $40K",3,1477,4680,80
719590458,44,"F","Graduate","Married","Less than $40K",3,1905,3120,46
778679883,39,"M","Graduate","Single","$60K - $80K",2,6146,3645,76
780230208,53,"M","College","Married","$40K - $60K",3,2672,4766,75
827703258,42,"M","High School","Married","$60K - $80K",2,13426,4674,66
807379833,48,"M","Graduate","Divorced","$40K - $60K",3,9104,2563,34
711178383,47,"M","Post-Graduate","Married","$80K - $120K",3,30300,4146,64
712203333,51,"M","Graduate","Married","$80K - $120K",2,7088,4691,76
709261383,56,"F","Graduate","Married","$40K - $60K",3,1872,4970,81
715829358,33,"F","College","Married","$40K - $60K",2,2874,4794,88
713213133,36,"M","Graduate","Single","$40K - $60K",2,6763,4972,76
778860783,57,"M","Unknown","Divorced","$120K +",2,24379,2836,41
779442783,39,"F","Graduate","Single","Less than $40K",2,2867,4445,89
780008358,59,"M","Uneducated","Unknown","$60K - $80K",6,13172,2598,47
721274208,41,"F","High School","Single","Less than $40K",3,2201,2408,38
714076683,29,"F","College","Married","Less than $40K",1,3261,2461,54
788791383,39,"F","High School","Married","$40K - $60K",2,5027,4850,70
709459608,47,"F","Unknown","Unknown","$40K - $60K",3,1811,5390,87
711560058,49,"M","High School","Married","$60K - $80K",3,2465,4806,83
717657333,43,"F","Graduate","Single","Less than $40K",3,7584,4783,65
812218908,46,"F","Unknown","Married","Less than $40K",3,4065,2899,51
787482033,60,"M","High School","Divorced","$80K - $120K",5,28930,2251,27
779141658,48,"M","Graduate","Married","$80K - $120K",3,4963,4989,78
813810333,50,"M","Post-Graduate","Married","$60K - $80K",4,2049,2703,54
789613083,47,"M","Uneducated","Divorced","$60K - $80K",3,1943,5108,81
794540883,56,"F","Post-Graduate","Married","$40K - $60K",2,3485,4776,87
811889808,43,"M","Graduate","Married","$80K - $120K",5,23459,7279,83
720509433,51,"F","College","Single","Less than $40K",1,2306,3776,70
715091208,42,"M","High School","Married","$80K - $120K",3,18177,8512,94
719269308,49,"F","Graduate","Unknown","Less than $40K",1,3252,7418,90
718200333,47,"F","Uneducated","Single","Less than $40K",3,2894,7471,87
713487633,44,"M","Post-Graduate","Married","$80K - $120K",4,34516,7663,91
789363408,44,"M","High School","Married","$120K +",1,34516,7427,83
713916708,53,"M","Graduate","Single","$120K +",1,34516,7758,98
823833483,41,"M","Graduate","Single","$40K - $60K",3,7839,7904,83
717756258,49,"M","Unknown","Married","$120K +",6,16494,7761,84
712879158,49,"M","High School","Married","$60K - $80K",2,6224,7693,70
709474683,42,"F","College","Married","Less than $40K",2,6078,8442,95
772313358,50,"M","High School","Single","$80K - $120K",3,21322,8693,91
711856683,51,"M","Post-Graduate","Married","$40K - $60K",3,1590,7352,80
718530258,52,"F","Uneducated","Divorced","Less than $40K",1,1986,7249,86
716288208,48,"M","Graduate","Single","$60K - $80K",1,15618,7549,77
718712583,44,"M","Uneducated","Married","$80K - $120K",1,34496,8092,80
806432433,40,"F","High School","Single","$40K - $60K",1,2544,8006,88
720074583,42,"M","Graduate","Unknown","$80K - $120K",1,4765,7380,76
768848658,43,"F","Unknown","Single","Unknown",3,16583,7823,87
709895508,42,"M","Graduate","Married","Less than $40K",2,6153,7434,92
711542358,42,"F","High School","Married","Less than $40K",3,15987,7471,88
718773333,51,"F","Unknown","Single","Less than $40K",2,5139,7548,89
816832383,61,"F","High School","Single","Less than $40K",2,3421,6932,75
714042108,59,"M","Uneducated","Single","$40K - $60K",2,11000,7302,86
714664683,46,"F","Uneducated","Married","Less than $40K",3,2490,8178,91
713894358,51,"M","Post-Graduate","Unknown","$80K - $120K",3,34516,7889,98
715436883,48,"F","Post-Graduate","Married","Less than $40K",2,2490,7719,86
715260558,44,"F","High School","Single","$40K - $60K",2,2055,7674,80
713664258,56,"M","Unknown","Single","$40K - $60K",2,14344,7359,85
713364783,42,"F","Post-Graduate","Single","Less than $40K",3,3453,8108,85
718078008,40,"M","College","Divorced","$60K - $80K",2,20304,7494,85
798546408,61,"F","College","Single","Less than $40K",3,8283,7553,104
779018508,45,"M","Uneducated","Single","$80K - $120K",2,11318,7179,93
802668333,49,"M","Graduate","Single","$80K - $120K",3,2384,3512,50
718320933,47,"M","Uneducated","Married","$60K - $80K",3,11919,8257,96
789016983,45,"F","High School","Married","Less than $40K",5,2948,7834,86
713907633,43,"M","College","Unknown","$60K - $80K",1,5397,7791,84
708474333,42,"M","Graduate","Married","$60K - $80K",3,12294,7906,87
778894233,42,"M","High School","Unknown","$80K - $120K",2,7253,7595,83
717244683,43,"F","College","Married","Unknown",3,21922,7409,89
711410958,40,"M","High School","Married","$60K - $80K",2,13452,7582,69
799711833,50,"F","College","Married","Unknown",1,24735,7910,95
714047733,53,"F","Graduate","Single","$40K - $60K",2,4942,7460,85
710061783,49,"M","Graduate","Married","$40K - $60K",1,14973,4517,59
711082908,44,"M","Uneducated","Single","$80K - $120K",2,19719,8385,97
721190358,49,"M","Unknown","Unknown","$80K - $120K",2,29690,7640,86
712760208,42,"F","Graduate","Married","Unknown",2,6751,7921,93
751563933,43,"F","High School","Married","Less than $40K",3,9484,7242,95
815498733,51,"F","Unknown","Single","Less than $40K",2,4333,7643,85
718433508,40,"F","Uneducated","Unknown","Less than $40K",5,2481,8097,88
720935658,57,"F","Post-Graduate","Single","Less than $40K",2,3059,7709,89
714754533,51,"M","Doctorate","Single","$120K +",2,34516,8012,87
714713508,49,"M","Doctorate","Divorced","$80K - $120K",3,25178,7836,87
715038033,61,"M","Graduate","Single","Less than $40K",3,7169,8216,80
809169858,62,"M","Graduate","Single","$60K - $80K",3,18224,7728,93
718379358,39,"M","Unknown","Single","$80K - $120K",1,34516,8453,90
779456508,52,"M","Graduate","Divorced","$60K - $80K",1,4813,7477,91
708907833,38,"F","High School","Single","Unknown",2,24965,7866,84
708693558,50,"F","High School","Single","Less than $40K",2,12569,7344,95
718665933,43,"M","Unknown","Divorced","$120K +",1,34516,7437,86
816073983,53,"F","College","Single","Less than $40K",2,8259,7957,88
715851333,42,"M","High School","Married","$60K - $80K",3,13804,7376,97
712884408,43,"F","High School","Single","Unknown",2,5700,7939,95
715404783,43,"F","Graduate","Married","Less than $40K",3,6448,7546,88
773356008,57,"M","Post-Graduate","Divorced","$60K - $80K",3,5479,7960,86
789525408,50,"F","Uneducated","Married","Less than $40K",4,3749,7990,89
721212258,48,"M","High School","Single","$120K +",3,30210,7403,88
719625933,41,"M","Graduate","Married","$120K +",2,5807,8000,96
714304458,44,"M","High School","Married","$60K - $80K",2,3605,6800,78
819975183,44,"F","College","Single","$40K - $60K",1,17077,7391,75
785515533,43,"F","College","Married","Less than $40K",3,5380,8947,93
720712533,51,"M","Graduate","Married","$80K - $120K",1,34516,7499,88
709861008,47,"M","Post-Graduate","Married","$80K - $120K",3,27720,8520,89
713911233,47,"F","Doctorate","Single","$40K - $60K",2,18341,7584,85
712580958,38,"M","High School","Single","$120K +",1,27712,7399,91
719473458,46,"M","High School","Single","$40K - $60K",2,8285,7205,84
711764733,41,"F","Uneducated","Unknown","$40K - $60K",2,19704,7766,81
794124708,47,"M","Graduate","Unknown","$80K - $120K",2,21325,7053,69
780707733,41,"M","Graduate","Married","$80K - $120K",3,34516,6832,87
780620883,49,"F","Uneducated","Single","$40K - $60K",1,7045,7381,98
720849708,44,"M","Graduate","Single","$80K - $120K",3,14388,7042,85
789312033,48,"F","Post-Graduate","Single","Less than $40K",3,3874,4921,51
778742358,44,"M","Graduate","Married","$60K - $80K",2,4752,7517,76
719658858,50,"F","Doctorate","Married","Unknown",2,34516,7042,73
713425383,59,"F","High School","Single","Less than $40K",3,7484,4923,56
770842833,49,"F","High School","Married","Unknown",3,34516,4777,51
712029783,42,"M","Uneducated","Single","$80K - $120K",2,34516,7836,93
718893333,52,"M","Graduate","Married","$60K - $80K",3,18336,7509,84
711203658,46,"M","Graduate","Unknown","$40K - $60K",6,2259,7745,88
718567758,41,"M","College","Married","$40K - $60K",4,10682,7332,92
771719283,39,"F","Doctorate","Married","Less than $40K",1,8587,8854,92
717926358,46,"F","Graduate","Single","Less than $40K",1,5494,8328,78
779751258,45,"F","Graduate","Married","Less than $40K",1,1946,8423,82
774491958,53,"M","High School","Single","$60K - $80K",1,6228,8284,77
713428833,42,"M","Unknown","Married","$80K - $120K",1,7537,7613,90
714166833,44,"F","Graduate","Single","Less than $40K",3,13609,7796,77
809464608,47,"F","High School","Married","Unknown",3,34516,2691,42
789681708,46,"M","Uneducated","Married","$60K - $80K",1,34516,7750,82
713102733,38,"F","Graduate","Single","Less than $40K",3,15987,8195,94
715195383,46,"F","Graduate","Divorced","Less than $40K",2,2391,7649,101
812408058,39,"M","Unknown","Unknown","$120K +",2,34516,7845,92
787226508,47,"M","College","Single","$60K - $80K",3,20811,7192,82
713537733,46,"M","Doctorate","Unknown","$60K - $80K",2,34516,7582,95
715170183,45,"M","Graduate","Married","$40K - $60K",1,3735,7059,82
717109983,50,"F","High School","Married","$40K - $60K",2,2275,7768,83
713208033,43,"F","High School","Married","Less than $40K",3,7350,7679,64
712788258,48,"M","College","Married","$40K - $60K",2,1913,7265,80
758382183,50,"F","Graduate","Unknown","Less than $40K",3,4249,8186,93
715469583,40,"F","Graduate","Unknown","$40K - $60K",1,2136,7782,88
709235058,46,"M","College","Married","$40K - $60K",2,18956,8032,88
714786483,45,"M","College","Single","$60K - $80K",2,13445,7377,82
713299758,53,"M","High School","Single","Less than $40K",3,8979,7422,87
771912408,49,"F","Graduate","Married","Less than $40K",3,6674,7468,92
721445658,52,"F","Post-Graduate","Single","Less than $40K",3,6265,8162,89
719787633,47,"M","Graduate","Married","$80K - $120K",2,34516,7535,92
713697933,47,"M","Uneducated","Single","$80K - $120K",2,34516,7827,77
712208658,43,"M","High School","Single","$60K - $80K",2,13165,8126,95
708219108,49,"M","College","Divorced","$80K - $120K",3,9959,7300,77
709065483,40,"F","College","Divorced","$40K - $60K",2,9243,7841,82
715237683,53,"F","Graduate","Single","Less than $40K",1,4737,7802,88
712925808,51,"F","Unknown","Married","$40K - $60K",3,2710,4724,60
788931558,46,"M","High School","Single","$40K - $60K",2,2000,7694,85
717521508,41,"M","High School","Single","$80K - $120K",2,34516,6932,87
713688933,42,"F","Unknown","Married","Less than $40K",1,8798,8020,74
712405908,50,"M","High School","Unknown","$120K +",2,24670,7772,76
789298833,51,"M","Uneducated","Divorced","$80K - $120K",2,23453,7555,96
715729683,44,"M","High School","Single","$120K +",2,34516,7936,76
717682233,49,"M","Uneducated","Married","$60K - $80K",2,6139,7906,80
712266633,51,"F","Unknown","Married","$40K - $60K",2,14800,8796,94
719272458,53,"F","Graduate","Single","$40K - $60K",1,9815,7962,89
780769308,49,"F","Unknown","Single","Less than $40K",3,3919,7685,85
721468533,59,"M","Graduate","Single","Unknown",5,12265,7470,82
816615633,47,"F","Doctorate","Married","$40K - $60K",3,3256,7075,89
720167508,50,"M","Uneducated","Single","$80K - $120K",2,19000,7664,74
711152658,44,"M","Graduate","Single","$120K +",2,34516,7219,86
771772083,48,"M","Graduate","Married","$60K - $80K",1,13197,8424,84
708419733,47,"M","College","Single","$60K - $80K",3,22599,4739,55
709372608,43,"M","Uneducated","Married","$60K - $80K",1,23457,7370,96
788907033,40,"M","High School","Unknown","$80K - $120K",3,5238,7321,73
711136008,41,"M","Graduate","Single","$80K - $120K",1,31560,7641,93
716691783,46,"F","High School","Single","Less than $40K",2,6218,7689,84
812618883,47,"M","High School","Divorced","Unknown",2,34516,7774,95
715908558,44,"M","Graduate","Unknown","$60K - $80K",1,29572,7566,88
718024908,52,"F","Graduate","Unknown","Less than $40K",1,2743,6993,97
709558608,39,"M","Uneducated","Single","$80K - $120K",2,2844,7345,73
824177733,53,"F","High School","Single","Less than $40K",2,9678,7682,90
719784708,49,"M","Unknown","Married","$80K - $120K",2,26882,7409,89
717535083,52,"F","Post-Graduate","Married","Less than $40K",2,5207,7153,84
712453308,46,"M","High School","Divorced","$40K - $60K",2,15034,7737,84
721008933,44,"F","Graduate","Divorced","$40K - $60K",1,3107,7535,87
720859533,52,"F","High School","Single","$40K - $60K",1,12214,8426,105
789556533,52,"M","Graduate","Married","$80K - $120K",2,23070,8070,81
717656433,50,"F","Graduate","Single","Less than $40K",2,2167,7199,83
792524358,55,"M","High School","Single","$80K - $120K",1,34516,7917,95
758211483,45,"M","Unknown","Married","$60K - $80K",2,6895,8778,85
801380808,44,"M","Doctorate","Married","$80K - $120K",2,25894,4847,49
716329383,46,"F","Graduate","Single","Less than $40K",2,3138,4724,56
716871633,49,"M","Uneducated","Single","$120K +",2,12055,7222,93
718491708,53,"F","College","Single","Unknown",3,16592,7642,89
787502883,60,"F","Doctorate","Single","Unknown",2,34516,7443,98
715183308,47,"M","Post-Graduate","Unknown","Unknown",1,33184,7190,93
713872833,54,"F","Graduate","Single","$40K - $60K",1,10753,7302,80
708535158,39,"M","Post-Graduate","Unknown","$80K - $120K",1,9959,8505,86
711658758,46,"F","Uneducated","Married","Less than $40K",5,2069,7307,82
717248583,43,"F","College","Married","Less than $40K",2,11362,7849,88
713087958,53,"M","High School","Divorced","$120K +",3,34516,7919,85
721495458,44,"M","Graduate","Married","$60K - $80K",1,20001,8094,96
786097158,48,"M","High School","Married","$40K - $60K",3,8786,8575,92
712219083,41,"M","Uneducated","Single","$80K - $120K",3,7142,7892,83
715327683,45,"F","Post-Graduate","Single","Less than $40K",3,4477,4996,55
715624533,41,"F","Unknown","Unknown","$40K - $60K",2,5357,7730,97
715599633,51,"M","College","Married","$80K - $120K",3,34516,7686,89
718958583,44,"M","Post-Graduate","Single","$80K - $120K",3,2367,4506,59
