"CLIENTNUM","Customer_Age","Gender","Education_Level","Marital_Status","Income_Category","Months_Inactive_12_mon","Credit_Limit","Total_Trans_Amt","Total_Trans_Ct"
709410033,56,"M","High School","Unknown","$80K - $120K",1,4731,14952,118
717173358,60,"F","Graduate","Single","$40K - $60K",2,9502,14418,100
719773158,42,"M","Graduate","Married","$80K - $120K",3,29738,14270,97
770560683,51,"M","Graduate","Married","$120K +",3,34516,13021,117
788766933,46,"M","Post-Graduate","Married","$80K - $120K",3,34516,14279,97
713550483,45,"M","Graduate","Unknown","$60K - $80K",5,8670,13767,96
709928358,40,"M","Graduate","Single","$80K - $120K",2,32554,8528,87
713895633,56,"F","High School","Unknown","$40K - $60K",1,8331,14324,103
805485933,45,"F","Graduate","Married","Less than $40K",1,4010,14354,101
712517808,42,"M","High School","Married","$60K - $80K",4,3275,14830,112
715311183,35,"M","Post-Graduate","Single","$60K - $80K",3,3388,13557,100
712265508,32,"M","Post-Graduate","Single","$40K - $60K",1,4015,8363,65
715051608,34,"M","High School","Single","$60K - $80K",3,9719,9183,51
757786608,33,"M","Post-Graduate","Single","$80K - $120K",3,4178,16216,107
714303483,40,"M","College","Married","$40K - $60K",2,3735,15039,130
812453283,42,"M","Graduate","Married","$40K - $60K",2,3161,13692,117
717439983,48,"M","Graduate","Married","$80K - $120K",3,14774,8293,63
827901183,51,"F","Graduate","Married","Less than $40K",2,5118,14593,109
708841233,41,"M","College","Married","$80K - $120K",3,14682,8193,72
716439258,32,"M","Graduate","Married","$60K - $80K",1,3223,13648,103
719610708,43,"M","Graduate","Married","$120K +",1,28612,14727,105
715026258,50,"M","Graduate","Married","$60K - $80K",1,6224,13503,112
711706458,44,"M","Doctorate","Married","$80K - $120K",2,24134,13311,110
712180308,36,"M","High School","Single","$120K +",3,27929,14755,123
778832883,47,"F","Post-Graduate","Married","Less than $40K",3,8257,13769,104
788671608,45,"F","College","Single","$40K - $60K",2,23051,14393,107
714003483,37,"M","Doctorate","Unknown","$60K - $80K",3,7539,15293,129
713632983,43,"M","High School","Married","$80K - $120K",3,10588,7886,70
711008508,59,"M","Graduate","Single","$40K - $60K",1,11808,13751,113
815230458,31,"M","High School","Divorced","$40K - $60K",1,15504,14181,126
709514433,41,"M","High School","Married","$80K - $120K",1,13818,13209,101
815520333,55,"M","High School","Married","$60K - $80K",1,5282,13513,115
718661958,41,"M","College","Married","$80K - $120K",1,34516,13083,93
788980983,55,"M","High School","Single","$80K - $120K",4,34516,12192,112
714682233,48,"M","Graduate","Married","$80K - $120K",4,9959,14948,125
720736608,42,"M","Graduate","Married","$60K - $80K",2,6280,14109,92
772207683,34,"M","Graduate","Single","Less than $40K",3,8940,14459,97
713686008,38,"M","Graduate","Single","$60K - $80K",1,11474,13041,98
717518733,56,"F","High School","Married","Less than $40K",3,9463,7106,61
712532058,44,"M","Post-Graduate","Married","$40K - $60K",1,12552,15508,95
789666333,39,"M","Graduate","Single","$60K - $80K",3,21679,15581,115
711422358,42,"M","Post-Graduate","Unknown","$40K - $60K",2,10531,14955,118
767023308,35,"M","College","Unknown","$80K - $120K",2,34516,12847,106
789289383,42,"M","Graduate","Single","$80K - $120K",2,34516,14626,97
708805908,30,"M","Graduate","Married","Less than $40K",1,10017,9299,68
713330133,37,"F","Graduate","Married","Less than $40K",3,5843,13299,95
714403983,43,"M","Graduate","Single","$80K - $120K",2,34427,13545,112
720353808,34,"M","High School","Unknown","$80K - $120K",2,34516,9177,50
771484908,31,"M","Graduate","Divorced","$80K - $120K",3,34516,14969,96
717047583,47,"F","Doctorate","Married","Less than $40K",3,4779,8912,63
793456983,43,"M","Post-Graduate","Single","$40K - $60K",2,7872,13746,104
715742658,41,"F","Graduate","Unknown","Less than $40K",3,6077,12489,97
715518783,48,"F","Graduate","Single","Less than $40K",3,3882,13980,128
779514558,41,"F","High School","Married","Less than $40K",1,7207,13730,96
754443033,50,"M","Graduate","Single","$80K - $120K",3,34516,9045,72
712195383,37,"F","Doctorate","Single","Less than $40K",2,9178,14932,110
822885033,31,"M","High School","Married","$60K - $80K",1,4328,14731,120
716543433,52,"M","College","Married","$80K - $120K",2,9959,15195,99
720748608,44,"M","Graduate","Divorced","$40K - $60K",2,3575,7672,66
709823733,44,"F","Graduate","Unknown","$40K - $60K",3,5508,7507,78
713542908,31,"M","Graduate","Single","Less than $40K",2,5871,15645,117
716723658,37,"F","Post-Graduate","Single","Less than $40K",3,3525,13625,110
710451708,32,"M","Graduate","Married","$40K - $60K",1,9711,14926,115
809540733,52,"M","High School","Married","$80K - $120K",1,11358,14327,92
716372358,58,"F","Graduate","Married","Less than $40K",2,6765,14133,124
710162133,41,"M","Graduate","Married","$80K - $120K",3,4725,9134,77
710878308,50,"F","Graduate","Single","Less than $40K",2,3699,7297,71
710262408,29,"M","Graduate","Married","$80K - $120K",2,34516,13971,116
713975433,32,"F","High School","Divorced","Less than $40K",3,8851,14783,110
771244383,52,"F","College","Unknown","Less than $40K",2,8506,14289,113
710405808,48,"M","Graduate","Divorced","Less than $40K",3,3442,14618,100
715542783,33,"F","Graduate","Married","Less than $40K",3,3731,13234,92
788908308,46,"M","High School","Single","$40K - $60K",3,5972,14227,116
710237283,50,"F","Graduate","Married","Less than $40K",1,9546,14211,111
770766633,28,"F","Post-Graduate","Single","Less than $40K",3,3848,14054,105
823837158,44,"M","Graduate","Single","$40K - $60K",3,9199,15367,123
712123008,43,"M","High School","Married","$60K - $80K",3,13381,14532,116
711727083,50,"F","Graduate","Single","$40K - $60K",1,2833,14341,101
770926158,51,"F","Doctorate","Single","Less than $40K",2,4132,13820,129
711360783,39,"F","College","Single","Less than $40K",2,4366,15451,127
708285108,42,"M","Graduate","Single","$40K - $60K",1,6128,13505,116
713390433,44,"M","Graduate","Unknown","$60K - $80K",3,34516,6782,67
718096608,44,"F","High School","Single","Less than $40K",2,6882,13836,113
813764283,39,"M","High School","Married","$80K - $120K",1,17978,15657,114
713398158,45,"M","Post-Graduate","Married","$40K - $60K",2,3821,15005,89
711227883,41,"F","Graduate","Single","Less than $40K",3,3624,15824,121
810040908,42,"F","High School","Single","Less than $40K",3,3787,16220,120
772640808,38,"F","College","Single","Less than $40K",2,4623,14730,118
784907658,36,"M","High School","Married","$80K - $120K",1,4343,14463,119
794692158,43,"F","High School","Unknown","$40K - $60K",2,17328,15367,105
718383183,51,"F","High School","Married","Less than $40K",1,3803,14397,117
721156758,52,"M","Graduate","Married","$60K - $80K",2,23889,13360,124
712010358,49,"M","Graduate","Single","$80K - $120K",3,3999,7567,76
711432258,55,"M","Graduate","Single","$60K - $80K",4,4178,7914,54
721294533,48,"M","Graduate","Married","$80K - $120K",1,34516,15143,121
718425333,45,"M","Graduate","Married","$80K - $120K",1,26819,14450,111
714294183,54,"M","Graduate","Divorced","$80K - $120K",3,9580,5385,51
712341933,39,"M","Graduate","Single","$60K - $80K",3,34516,13578,105
713655108,60,"F","Graduate","Single","Less than $40K",3,9752,14220,108
712113558,45,"M","Graduate","Married","$80K - $120K",3,24844,6549,75
720597108,48,"F","Post-Graduate","Divorced","Less than $40K",3,9943,8325,54
713810658,44,"M","Graduate","Married","$60K - $80K",2,3384,13152,100
794740458,45,"F","Graduate","Married","Less than $40K",2,10186,14023,106
709814883,45,"F","High School","Single","Less than $40K",3,15987,15513,127
719767683,46,"M","College","Single","$80K - $120K",3,16983,8526,79
716655858,38,"M","High School","Single","$80K - $120K",3,34516,14036,99
713269533,42,"M","College","Single","$80K - $120K",3,9959,8847,85
713868033,53,"M","College","Married","$80K - $120K",2,34516,16373,114
708103608,52,"M","High School","Single","$60K - $80K",5,11898,15798,128
789684258,57,"M","Post-Graduate","Single","$80K - $120K",3,34516,7842,61
712231308,60,"M","Graduate","Single","Less than $40K",1,14002,13849,128
761079783,40,"M","Graduate","Married","$60K - $80K",3,5500,7720,67
769396158,55,"M","College","Single","$80K - $120K",2,24884,5107,53
793449333,54,"M","Graduate","Divorced","$80K - $120K",3,29974,15190,115
710873583,58,"M","Graduate","Married","$60K - $80K",3,20724,14215,109
718486608,53,"M","High School","Single","$120K +",2,21079,13930,96
711160233,32,"M","High School","Married","$40K - $60K",3,12024,14551,105
715714458,48,"M","Graduate","Single","$40K - $60K",3,4446,8753,76
709615458,54,"M","Graduate","Married","$120K +",1,34516,15034,111
713072358,42,"M","Graduate","Married","$80K - $120K",1,34516,12878,104
713691633,29,"M","Post-Graduate","Married","Less than $40K",1,3076,15514,123
708866133,43,"M","Graduate","Married","$80K - $120K",1,4196,14545,116
757256358,45,"M","Graduate","Single","$60K - $80K",3,3243,15710,122
710845308,46,"M","High School","Married","$80K - $120K",2,32949,14892,113
715132758,52,"F","College","Divorced","$40K - $60K",2,23981,15281,100
712556433,52,"F","Graduate","Married","$40K - $60K",2,4090,15497,92
710303208,52,"F","High School","Single","Less than $40K",1,4119,15215,121
804158583,60,"M","High School","Married","Less than $40K",2,13399,16493,122
715076358,57,"M","Post-Graduate","Unknown","$80K - $120K",3,23714,8463,62
718343058,52,"F","High School","Divorced","Less than $40K",2,5240,14161,105
769667583,34,"M","Post-Graduate","Single","$40K - $60K",3,3744,8202,69
716004258,45,"M","High School","Single","$60K - $80K",1,8449,17634,120
715645908,59,"M","High School","Single","$80K - $120K",2,34516,8480,71
719850933,30,"M","College","Single","$60K - $80K",3,4192,13345,106
790131033,38,"F","High School","Married","Less than $40K",6,3416,14230,105
721211433,42,"M","Doctorate","Single","$60K - $80K",2,3322,13784,108
712107783,49,"M","College","Single","$60K - $80K",2,17350,16132,118
818960133,58,"M","High School","Married","$60K - $80K",3,13784,13120,91
718579833,39,"F","Graduate","Unknown","Less than $40K",2,5325,13674,101
770977833,36,"M","Graduate","Married","Less than $40K",2,3920,16500,102
708721533,56,"F","Graduate","Married","Less than $40K",1,5158,13113,128
751155783,47,"F","High School","Married","$40K - $60K",1,4074,15005,118
768457008,27,"M","Graduate","Single","$40K - $60K",3,10284,13355,92
710980383,53,"M","High School","Single","$80K - $120K",2,34516,6361,74
716663808,57,"F","High School","Married","Less than $40K",3,3999,15443,102
712912233,50,"F","Post-Graduate","Divorced","Less than $40K",4,3468,14222,122
717992433,50,"M","Graduate","Married","$80K - $120K",1,11900,14666,101
715600533,61,"M","Graduate","Single","$80K - $120K",3,34516,13722,124
720565458,43,"M","Post-Graduate","Single","$60K - $80K",3,17306,6205,65
709015833,42,"M","Graduate","Single","$60K - $80K",3,34516,12920,132
718612758,36,"M","High School","Married","$120K +",1,34516,15552,107
716238483,59,"M","College","Married","$80K - $120K",2,12918,9138,76
718297683,59,"F","High School","Single","Less than $40K",0,4085,7597,71
712206033,55,"M","Graduate","Married","$40K - $60K",1,3705,16089,119
710904708,56,"F","High School","Married","Less than $40K",1,5319,15048,110
711190233,34,"M","Graduate","Married","$40K - $60K",2,4549,13804,123
719805183,39,"M","College","Married","Less than $40K",3,8848,15352,117
721220583,54,"F","Graduate","Married","$40K - $60K",1,7362,17390,130
779685558,53,"M","Graduate","Single","$120K +",4,34516,15290,123
713965683,35,"M","Post-Graduate","Married","$80K - $120K",1,4380,17258,121
712104333,57,"F","Doctorate","Single","Less than $40K",2,9149,14401,100
779920533,54,"F","High School","Married","Less than $40K",3,3784,15199,96
717480783,39,"M","High School","Single","$80K - $120K",1,9680,15152,100
709066983,50,"M","High School","Married","$120K +",2,34516,15214,129
718528008,60,"F","High School","Married","Less than $40K",3,3845,14432,106
826245858,50,"M","Graduate","Single","$80K - $120K",4,34516,7661,79
709467183,56,"M","Graduate","Married","$60K - $80K",3,20501,15162,99
710529708,41,"M","College","Single","$60K - $80K",3,23260,15140,105
789817833,44,"F","Post-Graduate","Unknown","Less than $40K",3,9073,6793,60
712363158,36,"M","Graduate","Single","$60K - $80K",2,20101,14732,115
717060858,31,"M","Graduate","Married","Less than $40K",2,6911,8123,71
718060983,49,"F","Graduate","Married","Less than $40K",3,3423,14037,120
711600033,40,"F","College","Single","Less than $40K",1,10729,14364,108
720458883,29,"M","High School","Married","$60K - $80K",2,12495,14524,106
708963258,46,"M","College","Married","$60K - $80K",3,13344,8534,86
708522033,50,"M","College","Married","$60K - $80K",2,12299,15060,90
708496833,60,"M","High School","Single","Less than $40K",4,4613,8970,78
717464958,55,"F","Doctorate","Married","Less than $40K",2,10858,14475,111
751166508,57,"M","Post-Graduate","Single","$80K - $120K",1,34516,14287,114
795218883,47,"M","High School","Married","$60K - $80K",3,4207,15312,122
710856558,45,"F","Graduate","Married","Less than $40K",3,3336,13989,105
716457783,55,"F","College","Single","Less than $40K",1,12633,14378,98
710810883,39,"M","College","Single","$80K - $120K",1,34516,14576,95
710895708,35,"F","Doctorate","Married","Less than $40K",3,3876,7712,73
718578708,49,"M","Post-Graduate","Single","$120K +",3,34516,14212,100
719859033,32,"M","Graduate","Married","$40K - $60K",2,3264,6439,63
713036208,46,"M","Graduate","Married","$40K - $60K",2,6903,15751,107
779571708,43,"M","Graduate","Married","$60K - $80K",2,4259,7993,71
710244108,44,"M","College","Married","$60K - $80K",1,34516,13967,101
789280683,56,"M","Graduate","Single","$120K +",2,11714,13956,122
713318733,32,"M","College","Single","$60K - $80K",2,4097,8376,64
709611183,41,"F","High School","Married","Less than $40K",3,3952,8241,82
711684408,50,"F","Graduate","Married","Less than $40K",3,4935,8527,84
758331483,31,"M","Graduate","Single","$60K - $80K",2,34516,15347,109
715825458,47,"M","Graduate","Married","$80K - $120K",3,12933,6564,56
708248358,42,"M","Graduate","Unknown","$60K - $80K",1,29937,14863,109
779808333,48,"F","Graduate","Single","Less than $40K",1,8881,15530,110
711566208,58,"F","Graduate","Married","Less than $40K",2,5023,14111,98
715052583,45,"M","Doctorate","Single","$60K - $80K",3,27494,14375,112
714586458,41,"F","High School","Divorced","Less than $40K",3,7106,16377,124
711523533,43,"M","Post-Graduate","Single","$60K - $80K",3,17230,14781,130
756658083,49,"M","Post-Graduate","Single","$80K - $120K",2,30885,17350,115
716150358,38,"M","Graduate","Married","Less than $40K",2,10343,14805,115
711822933,55,"F","College","Married","$40K - $60K",3,2985,14187,103
779037408,38,"M","High School","Single","$40K - $60K",3,3581,14637,109
709007883,37,"M","Graduate","Married","Less than $40K",2,3079,14540,104
712841883,50,"M","College","Single","$80K - $120K",3,34516,7155,66
719582058,41,"M","Doctorate","Single","$80K - $120K",2,24001,9102,75
708387933,49,"F","Post-Graduate","Married","Less than $40K",1,5500,14357,110
710699283,46,"M","Graduate","Single","$120K +",1,7790,14567,131
709141908,53,"M","Graduate","Married","$80K - $120K",3,10301,16359,111
717788958,31,"M","Graduate","Divorced","$80K - $120K",1,21615,16464,103
716816583,61,"M","Graduate","Married","$60K - $80K",3,15483,14463,94
708555633,32,"F","High School","Single","Less than $40K",3,3548,15157,97
714638883,31,"M","Graduate","Single","$40K - $60K",3,4661,14257,110
809147283,43,"F","Graduate","Married","Less than $40K",2,15987,15058,109
757247808,42,"F","Graduate","Married","Less than $40K",4,5230,9495,61
820922733,43,"M","Graduate","Married","$80K - $120K",1,34516,14160,124
807977808,39,"F","Graduate","Single","Less than $40K",3,3246,13671,103
712863183,46,"F","Graduate","Married","$40K - $60K",3,10018,13819,114
713379258,32,"F","High School","Married","Less than $40K",1,4097,15925,100
710170758,32,"M","Post-Graduate","Married","$60K - $80K",2,4469,8314,67
803421108,49,"M","Graduate","Single","$80K - $120K",2,20701,14374,113
792152283,54,"M","Graduate","Married","$120K +",3,8426,14378,103
714928158,60,"M","High School","Single","$80K - $120K",2,34516,13434,102
780511683,47,"M","Graduate","Single","$40K - $60K",3,4413,7869,76
